,AHR,AR,ARID3A,ARID5B,ARX,ASCL1,ASCL2,ATF1,ATF3,BACH1,BACH2,BATF,BCL11A,BCL11B,BCL6,BHLHE40,BHLHE41,CEBPA,CEBPB,CEBPD,CREB5,CREM,CUX2,DDIT3,DMRT2,DPF3,EBF1,EBF2,EBF3,EGR1,EGR2,EGR3,EHF,ELF1,ELF4,EMX2,EOMES,EPAS1,ERG,ESR1,ESR2,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV5,ETV6,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXB1,FOXC1,FOXO1,FOXP1,FOXP2,GATA3,GATA4,GFI1,GLI2,GLI3,GLIS1,GMEB1,GRHL2,HES1,HES5,HES6,HESX1,HEY2,HEYL,HHEX,HIF1A,HLX,HMGA2,HNF4G,HOXD1,HSF1,IKZF1,IKZF2,IKZF3,IRF1,IRF4,IRF5,IRF7,IRF8,JUN,JUNB,JUND,KLF12,KLF13,KLF2,KLF4,KLF5,LEF1,LYL1,MAF,MAFB,MAFF,MAFK,MEF2A,MEF2C,MEIS1,MEOX2,MITF,MXI1,MYBL1,MYC,MYT1L,NFATC1,NFATC2,NFIA,NFIL3,NFKB1,NFKB2,NKX6-2,NPAS2,NR1D1,NR1I2,NR2F2,NR3C2,NR4A1,NR4A2,NR4A3,NR5A2,OLIG1,PAX2,PAX3,PAX5,PBX1,PBX3,PBX4,PGR,PKNOX2,PLAGL1,POU2F2,POU2F3,POU5F1,PPARA,PPARD,PPARG,PRDM1,PROX1,PRRX1,PRRX2,RARA,RARB,RBPJ,REL,RELA,RELB,RFX4,RORA,RORB,RUNX1,RUNX2,RUNX3,SMAD3,SNAI3,SOX10,SOX11,SOX18,SOX4,SOX5,SOX6,SPI1,SREBF1,ST18,STAT1,STAT2,STAT4,STAT5A,STAT6,TAL1,TBX18,TBX19,TBX21,TBX3,TCF7L1,TCF7L2,TEAD4,TET1,TET3,TFCP2L1,TFDP2,TGIF2,THRB,TRPS1,TWIST1,TWIST2,VDR,XBP1,ZBTB2,ZBTB7B
Topic_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536156163120048e-06,5.755293325371411e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.083023846157365e-08,0.0,0.0,0.0,0.0,2.4622923639400122e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038744711245925525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452558395665549e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17299977430932031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876482319664665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5930890547878436e-05,0.0,0.0,1.3739831198010453e-05,0.0,2.0394190503459093e-07,0.0,0.0,1.8351203884344237e-05,0.0,0.0,0.0,5.266034838219342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5607167252971403e-07,0.0,0.0,0.0,0.00042914429708984763,0.0,8.046275474165065e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.341693871146254e-07,0.0,0.0,0.0,0.00017060866689600887,1.3973019191224666e-06,0.0,0.0,0.0,0.0,2.5151474699232987e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00622276085362913,0.0,0.819532064053012,9.198711692496844e-09,0.0,0.0,0.0,1.96149336567632e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.717065358659261e-09,0.0,1.170683476759811e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Topic_38,0.0,0.0,0.0,1.6682145292219098e-08,0.0,0.0,0.0,0.0,0.0,9.052382935652607e-08,2.9140616988369397e-06,0.0,5.838179928986762e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.103678179327271e-05,0.0,1.48172214208452e-10,0.0,0.0,1.7291642958639618e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52567716305893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8368349165608694e-06,0.0,0.0,0.0,0.0,5.79497417329387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012238558086445075,4.404068719658263e-07,1.9780407615096423e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6097182734864297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.826772652293032e-06,1.9064713998888562e-06,8.3947229956318e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1241407418374437e-06,1.5780161032785439e-07,0.1461624176951832,0.0,9.863890649842066e-06,1.164981978270214e-05,0.0,0.0,2.593873913671034e-10,0.0,0.0,3.8004766014896655e-06,0.0,2.746736587074455e-07,0.0,3.3861672085160187e-06,0.0,0.0,0.0,0.0,8.309873638083177e-08,0.0,0.0,0.0,0.0,5.8451324276936285e-09,0.0,0.0,0.0,1.8024570495996046e-07,0.27561549132213,0.0,0.0,6.013881248208129e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.803328210214535e-08,0.0,0.0,0.0,0.0,1.0844093866140898e-05,0.0,0.0,0.0,0.0,3.5574893670510845e-05,2.2011667720232095e-06,0.0,0.0,0.0,0.0,0.0,2.5498445749063187e-06,0.0,0.0,0.0,3.4388756640889766e-06,1.3653126220405618e-07,0.0,1.0853339857802248e-05,1.6559426300237785e-05,0.0,7.167979415374497e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1966844739179001e-10,0.0,1.0446146315368812e-06,0.0,4.528472649253987e-09,0.5760073245944043,0.0,0.0,0.0,0.0,0.0,0.0
Topic_39,0.0,0.0,0.0,4.3966168809251244e-05,0.0,0.0,0.0,0.0,0.0,0.00010884146494752549,0.00033731169401936956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08539896362317802,0.0,0.0,0.0,0.0,0.0038412288231438312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004813840890385518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029207909454690418,0.0,0.0,0.13424648640802064,0.0069174789324392225,0.0009363998334279363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07882704114924428,0.00016874111669736542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004872752487148659,0.0,0.0,0.0,0.0,0.0,0.0,0.011685041623051494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02446274197294386,0.0017984564370768273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001424016917140565,0.00012281470793230867,0.14036441114293347,0.0,0.0003036892510210699,0.0013647575571323419,0.0,0.0,0.0002223193042333663,0.0,0.0,0.0836680231267792,0.0,0.0014254109745722987,0.0,0.0012607502833427628,0.0,0.0,0.0,0.0,0.007470100243743956,0.0,0.0,0.0,0.0,0.0002679582940112705,0.0,0.0,0.0,0.024054268347052144,0.0919530264108639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.773912478286717e-05,0.0,0.0,0.0,0.0,0.009147143743931182,0.0,0.0,0.0,0.0,0.08372691666720461,0.0,0.0,0.0,0.0,0.0,0.0,0.0015810944090720838,0.01212500350747524,0.0,0.019933738892976324,0.08449453027018172,0.03326030326049678,0.0,0.002152715552355533,0.0017331527330342602,0.0017891469527673543,0.0007634242048281764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2427279191142198e-06,0.0,0.0018815839481848083,0.0,1.9390997844112984e-05,0.005055089708591226,0.0,0.0,0.0,0.0,0.0,0.0
Topic_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0164683288979667e-09,1.5052884305281202e-07,0.0,0.0,0.0,3.508925323154306e-07,0.0,0.0,0.0,0.0,0.0,9.881292382368272e-08,1.3493361062943868e-08,0.0,0.0,0.0,3.82868182823122e-09,0.0,0.0,0.0,1.7567665107060362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986121633682114e-06,0.0,0.0,6.88621337573498e-07,0.0004147439011024684,1.8661707226670966e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1139594607747981e-07,1.4245902083558832e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7551455074840013e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.363775112963709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.884561258059152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5716875191635055e-10,3.48873167225779e-11,1.148981970278134e-07,0.0,8.318336999976026e-07,1.0043339693343268e-06,0.0,0.0,3.3131385125745536e-10,0.0,0.0,8.77202675477342e-07,0.0,1.085400144110278e-07,0.0,0.0,4.4607467943155715e-09,0.0,0.0,0.0,3.7890446970239503e-07,0.0,0.0,0.0,0.0,9.177159443199343e-08,0.0,0.0,0.0,4.467773163715566e-07,2.7715636075381973e-08,0.0,0.0,6.7230126629275225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.341368902985669e-08,0.0,0.0,0.0,4.7100917732238853e-07,0.0,0.0,0.0,0.0,0.13516045469130844,0.0,0.0,0.0,0.0,9.0673421283194e-07,0.0,8.074639606636761e-06,0.0,0.0,8.970162074425802e-08,0.1032440242254325,0.6644618150398132,0.0,0.0,0.0,4.479736789053029e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018627974654428963,0.0,0.0,1.92008256095104e-12,0.0,0.07899617735227145,0.0,0.0175034676149454,3.112101374805658e-09,0.0,0.0,0.0,0.0,0.0,0.0
Topic_41,9.106203184692572e-08,0.0,0.0,4.110928845259669e-07,0.0,0.0,0.0,0.0,0.0,1.7173554173762305e-07,4.2778769854987914e-06,0.0,1.0778873179084041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5613774576104764e-06,0.0,0.0,0.0,0.0,1.788703668173072e-08,2.85489654726914e-06,0.0,0.0,5.347237248523074e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017874266126163612,0.0,0.0,4.6625384014006834e-05,1.195512596869387e-06,8.946462028334952e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.156435961991272e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.159858501822829e-07,0.0,0.19314586364923184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291542752007269,0.0,0.0,0.0,0.0,1.2017689453286834e-05,0.0,0.0,0.0,0.0,0.0,2.1139130171763166e-06,4.094918252629358e-07,6.925114855103953e-06,0.0,0.0,0.0,0.0,0.0,1.015090347091424e-07,0.0,0.0,2.2741386782500033e-06,0.0,2.625140381606322e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.677311754696904e-06,0.0,0.0,0.0,0.09467938556943095,1.0074312967214964e-06,0.0,0.0,9.686613615134468e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513837915340949e-06,0.0,0.0,1.7689618556792805e-05,5.485530665661286e-06,0.0,0.0,0.0,0.0,6.82885769103406e-07,0.0,4.451253363753316e-06,0.0,0.0,0.0,0.0,0.0,0.001640895399158913,0.0,8.575828521282031e-05,0.08090713476938147,4.0656154601778304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5171697666692544e-08,0.0,1.5531287385510088e-05,0.0,4.3379374347280405e-06,6.569182007515492e-07,0.0,0.0,0.0,0.0,0.0,0.0
Topic_42,0.0,0.0,0.0,1.3336405523788338e-08,0.0,0.0,0.0,0.0,0.0,1.7211026156754293e-07,0.0017873995887294617,0.0,4.926178700729399e-09,4.1589154058437674e-07,8.272586482065774e-07,0.0,0.0,0.0,0.0,1.1359904982657397e-06,2.3731001341704617e-05,1.3471206919668823e-08,3.1435751514188555e-10,0.0,0.0,5.057883131131277e-08,0.0,0.0,0.0,1.2457517160323043e-06,0.0,0.0,0.0,5.816916291489043e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.550021072818084e-07,0.0,0.0,8.016424602277635e-08,7.085187405931241e-08,2.7018553591495616e-07,0.0,2.984597992093453e-07,0.0,0.0,0.0,0.0,0.0,5.962318477909054e-06,1.0498733760356365e-06,2.1859724076122706e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9498294433260678e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.8387646107448745e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.815548914509812e-05,4.91409572239875e-07,1.2664651640800933e-05,0.0003619743281763884,2.3190374116177323e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5339950110447566e-07,2.5266248807297502e-08,0.00022745049918689915,0.0,4.995978790982821e-07,3.652939624795651e-06,0.0,0.0,1.487491213993128e-09,0.0,0.0,0.0009257285196173826,0.0,0.8432556554429979,0.0,1.2976939866941154e-06,0.0,0.0,0.0,0.0,8.118889032437361e-08,0.0,0.0,0.0,0.0,2.139236469848e-08,0.0,0.0,0.0,5.550674530330959e-08,2.5014224698112348e-06,0.0,0.0,2.9265449135574064e-08,0.0,5.44968187089842e-08,0.0,0.0,0.0,1.7456629576930212e-07,0.0,0.0,2.018114690719889e-09,0.0,0.0,0.0,0.0,2.2963515471100633e-06,0.0,0.0,0.0,7.609534752782015e-06,1.1009329722876949e-05,0.0,5.667281173396256e-08,0.0,0.0,0.0,0.0,0.0,5.795776216556738e-07,0.0,1.7586263051678245e-07,2.29252625890923e-06,0.15312539811853126,0.0,3.233004794207597e-06,2.083861686790053e-06,9.4139270831932e-08,1.161970970571629e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09421375401265e-08,0.0,3.6883648565856412e-06,3.0623841589006737e-10,0.0,9.684846113074458e-08,0.0,1.2747101681427524e-09,3.8239588665371095e-07,0.0,0.0,0.0,0.0,0.0,0.0
Topic_43,0.0,0.0,0.0,4.142894571155633e-06,0.0,0.0,0.0,0.0,0.0,1.3193642863197277e-06,3.742938050911668e-05,0.0,9.041358140148183e-07,7.071202918229441e-08,0.0,0.0,0.0,0.0,0.0,4.5375485907021425e-06,8.887669383258097e-05,0.0,0.0,0.0,0.0,5.5949255973866e-08,0.0,0.0,0.0,1.0418383382873607e-05,0.0,0.0,0.0,6.7452996399192625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442162278251513e-06,0.0,0.0,2.16686823423451e-06,0.0,2.5148126606337744e-06,0.0,1.8412952331602353e-07,0.0,0.0,0.0,0.0,0.0,0.00011029506018515031,2.6967202446278184e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.011206799107654e-06,0.0,0.0,0.0,0.0,4.17124636132321e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013804238240177255,4.229664463276178e-07,2.6691055031791277e-06,1.3433655373518708e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801042179386171e-06,6.701694852456799e-06,1.2465755516662306e-06,0.0,0.0,6.950425427213047e-05,0.0,0.0,2.1814349937948917e-09,0.0,0.0,0.00026522022709010555,0.0,2.8238870852287805e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.931028528197941e-07,0.0,0.0,0.0,0.0,2.3205010363025905e-08,0.0,0.0,0.0,1.2788963459143843e-06,7.21808652531492e-05,0.0,0.0,3.1387285995132203e-09,0.0,5.521615590847119e-06,0.0,0.0,0.0,2.979607985058127e-06,0.0,0.0,1.1752569676908147e-07,0.0,0.0,0.0,0.0,9.860359712979767e-06,0.0,0.0,0.0,5.931009227432068e-06,4.55684486794899e-05,0.0,1.384413348004882e-06,0.0,0.0,0.0,0.0,0.0,0.997401078189485,0.0,1.0067362835398624e-06,1.4578548250106523e-08,7.190671999338855e-07,0.0,0.0,4.4607689289666455e-06,0.0,0.0003226382672429867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2732839524876377e-06,0.0,2.4986463756641897e-06,3.435114276527007e-11,0.0,1.6495117913848475e-06,0.0,0.0,4.241264013906183e-07,0.0,0.0,0.0,0.0,0.0,0.0
Topic_44,0.0,0.018314601395718964,0.0,3.3469855035772046e-08,0.0,0.0,0.0,0.0,0.0,2.121419997550874e-09,2.267229438557145e-10,0.0,0.0,0.0,0.023378381386326752,0.0,0.0,0.0,0.0,0.0,1.8652917212399204e-08,0.0,0.0,0.0,0.0,1.947257126914138e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3876405114867963e-06,0.0,0.0,3.7598974018529616e-08,0.0,9.817029730099284e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667401390188175e-05,2.7713935744015614e-08,1.0237212639005357e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8172386284389256e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.3037683219871764e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.508331426453429e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764719340176915e-10,1.400569068910779e-12,2.0524209859729014e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445933900883481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3476248450228136e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.037081115432125e-09,5.109454563439804e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136503026235851,0.0,0.0,0.0,8.852271043343191e-09,0.0,0.0,0.0,0.22982804781525432,0.44709264953355504,3.172268154332551e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1332715917771326e-06,1.039851964909755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.721240776496615e-05,6.18637840314766e-05,0.0,0.0,0.0,0.0,1.496064088384739e-09,0.0,0.0,6.284941852677516e-05,0.0,0.0,0.0,0.0,0.0,0.0
Topic_45,0.0,0.0,0.0,0.0,0.0018079235613865472,0.0,0.0,0.0,0.0,2.407456369465327e-05,0.0008872432145056716,0.0,7.060115082018685e-05,3.873007838218255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076745110112371e-06,0.0,0.0,5.769769614053341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022407420816975766,0.0,0.0,0.0,0.0,2.017734904534123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014170412818635293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06222254954227108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86626467227356e-06,0.0001323483372795708,2.5951338505778617e-06,0.0,0.0,0.01557985844405602,0.0,0.0,3.867044125922534e-07,0.0,0.0,0.006665100116166448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473200061768019,6.951666603869556e-06,0.0,0.0,0.020521608586800535,0.0,0.07701140519797256,0.0,0.0,0.0,0.0,0.0,0.0,3.59642975225831e-05,4.7155323937524836e-07,0.0,0.0,0.0,0.00036772204989124843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011555823645717609,0.0,0.13133334836435415,0.10454450722694046,1.4619313565513083e-05,0.0,0.0,0.009077958139901941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01017084213183041,4.50223611579276e-08,0.0,6.3170654424703115e-06,0.0,0.00022660456557576175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Topic_46,0.0,0.0,0.0,2.6396963935958597e-05,0.0,0.0,0.0,0.0,0.0,2.8056528236641685e-11,3.005662820967818e-06,0.0,0.0,0.00028618789992847004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9304572484123885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005696798549779466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8897058683431651,0.0,0.0,0.0,2.8593634165368175e-08,0.0005860395945959508,0.0,0.0,0.0,0.0,0.0,0.0,9.022428788988417e-05,0.001227050758903289,0.0,3.6295433719009055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557930293148872e-10,0.0,0.0,0.0,0.0,0.0,0.03529853869490086,1.3155214381352259e-08,9.663951103294228e-05,2.5523134757465928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001716160052182069,3.760075361299597e-05,0.0,0.0,0.0,7.346646521622994e-05,0.0,9.285314998699918e-06,0.0,0.0,0.0,3.9516861277620064e-10,0.0,0.0,0.0,0.0,0.0,1.7310036897278607e-05,0.0,0.0,0.0,0.00016885740222593785,1.0103703824714644e-15,0.0,1.0609438360016273e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0934643054996125e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2035373109396527e-09,6.061960204217875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414432949698082e-05,0.0,0.0,0.0,0.0,0.0,5.790176298772959e-09,2.2811268076000064e-06,0.0,0.0,0.0,2.775705489084777e-08,0.0,0.0003681016210672478,0.00020440900161494566,0.0010348344763508785,1.770582201396938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.144159386957237e-05,0.0,0.06973179705449388,0.0,5.08084554127428e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.480422439969054e-11,0.0,0.0,0.0,0.0,1.6932583858672008e-09,0.0,0.0,0.0,0.0,0.0,0.0
Topic_47,0.0,0.0010566328141488031,0.0,0.0,0.0,5.823849523618473e-08,0.0,0.0,0.0,2.1734745001449235e-07,6.54751865215388e-05,0.0,0.0,0.0,4.111452762385249e-06,0.0,0.0,0.0,0.0,0.0,7.330052839172354e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375504159227112e-06,0.0,4.080525946119044e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151001377270753e-06,9.405586574334019e-07,0.0,0.0,0.0,0.0,0.00046571189683276956,0.0,0.0,0.0,0.0,0.0,6.900051572396703e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024907173621939258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5527562260169784e-07,6.44086759183961e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598552753539091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961408294723785e-08,0.0,0.0,0.0,6.096106207067489e-06,3.3179373009189365e-06,0.0,0.0,1.2115991017909395e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.011587530730931e-06,0.0,0.0,0.0027075379994855294,8.459549400124773e-06,0.0,0.0,0.0,9.959339586353278e-05,4.3053668514574165e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0786524411386102e-05,0.0,0.0,5.3217743443676366e-06,7.6581916179516e-05,2.7607248849347655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.033523295957856e-06,0.00018649518224089792,0.0,0.0,6.240778563891803e-05,0.0,1.539457477840607e-05,0.0,0.0,5.032836901007919e-06,0.0,0.0,0.0,0.0,0.0,0.0
Topic_48,0.0,0.0,0.0,0.04347912613882352,0.0,0.0,0.0,0.0,0.0,0.0001290407726369949,0.002109875912301005,0.0,0.003394849762565958,1.624934469597116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02050297185606885,0.0,0.0,0.0,0.0,5.1169441502532835e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.214212142647303e-05,0.0,0.0,0.0,0.0,6.633811814052183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716073481006084,2.3093107683808868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005754940871498662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004348992843512475,0.0,0.0,0.00017678575618802406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.636329490246297e-05,1.0452008493765339e-05,0.00023648896876675345,0.0,0.0,0.0030832489889930713,0.0,0.0,5.257694470763509e-06,0.0,0.0,0.010040526560946686,0.0,0.00033217101201579296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.718090105478499e-05,0.0,0.0,0.0,1.1008796208309127e-05,0.0,0.09890025439176027,0.0,0.0,0.0,0.0,0.0,0.0,2.3683206096507e-06,0.0,0.0,0.0,0.0,3.433191589085007e-05,0.0,0.0,0.0,0.0013318668917166906,0.005966841126894232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5687399071127256e-05,0.0,0.00015473514486897077,5.452236054191685e-05,2.1383680035416103e-05,0.0,0.0,0.06279791344063783,0.0,3.200398470603899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017325430754810674,1.9942447729013725e-07,0.0,4.879851172202689e-06,0.0,0.0,4.651959432057082e-05,0.0,0.0,0.0,0.0,0.0,0.0
