,24,37,41,49,36,34,2,29,25,9,7,44,20,33,19,11,12,31,39,18,0,16,23,3,40,8,4,46,14,5,15
A2M,0.0004961401169323917,0.002693172266604685,0.010962359067429586,0.05049453814837598,0.0015740477815294862,0.0029350637479048985,0.0008161921967499063,0.03027682113878113,0.004398149021112887,0.029320826661475074,0.005274199999636619,0.0072979780553963465,0.0015317757509632464,0.01352644760038437,0.0015523212458615607,0.00023120666892252354,0.0005526852226290605,0.005893005124982645,0.007494848322356399,0.014168693357731878,0.00097169902133131,0.0060512870658345486,0.0004144341682481582,0.0004141819570112753,0.002335741858457249,0.0019061338230538288,0.00036126174340441554,0.0014213877377978357,0.026832715601620788,0.07981395810675607,0.004673743242651642
AATK,0.002188413126300736,0.018693474085799664,0.0008579342817497002,0.0019677850097956045,0.0033984290940052247,0.008473140055849312,0.013480879783982843,0.005570671262544734,0.003575938046249564,0.0007530107487578071,0.038016720840556587,0.0003637425606787705,0.0011651272999348107,0.015324598803029508,0.00010594896530470806,0.009386134437258447,0.0004444298571780852,0.0008809123094923899,0.10825498650225703,0.0012484325897069493,0.005527010052051609,0.046857167744294805,0.002969612092806475,0.002047724765543974,0.0036330404698156956,0.04385668038632132,0.05301905053593553,0.00019906085882976716,0.0005746461907286428,0.0004587009086595178,0.00021925931270931842
ABCA1,0.007842379476395192,0.0015675228923899634,0.0010343643154966144,0.020785096290035065,0.008891193426625053,0.005853684066378765,0.002329275568514254,0.0020388656820913733,0.012547114881422268,0.010315933503503303,0.004995522207661069,0.006146216426224852,0.028713217929239622,0.0496606565935521,0.005933333993595001,0.030404599155153707,0.005289710425249359,0.0051570074784867,0.005676827869545471,0.0014905586252984603,0.0006011950779459904,0.0008375483828144709,0.000755545368267796,0.006020111819958315,0.004048383815957911,0.004781376043867351,0.0027483599889085186,0.00015112647141925467,0.010368558653010692,0.006902099555006153,0.0005272489827357858
ABCA13,0.010370459991522097,0.003444048617155122,0.0010585802024814849,0.009266431775792339,0.010961176663489343,0.018263434171338234,0.0013592877123000237,0.006012091253388779,0.010422346317367473,0.04324995674110126,0.009303650730986296,0.032454817710340866,0.05356473141738063,0.01807821733110384,0.0018163414609241406,0.0004182798711276423,0.0006665737054221172,0.010006957372011013,0.009308342314854435,0.15247558305693362,0.001960210532923784,0.00189495321611774,0.0007746730991100186,0.0007152662578644903,0.0018937456449299576,0.001100952528818164,0.00030087384136041293,0.00027828574913325307,0.0009473896657958707,0.0010559115034632816,0.0006372452934595241
ABCA2,0.0009400549583982162,0.0058611563591580325,0.0007506924965309876,0.0017842229752997453,0.004616975502832561,0.00587339850058909,0.003966171060163465,0.005024745478815351,0.001784219741079405,0.0037572098818228067,0.08298662995491232,0.0007340115310882384,0.004177999838185818,0.024659616243086407,9.289728117296864e-05,0.010752691005197672,0.00041944511590689807,0.0006469199772834739,0.5585176747767365,0.0019256040277421413,0.002725266222812263,0.03566647441441496,0.0006726585346181642,0.0020842828187237145,0.003551621901676316,0.020934353420261002,0.06450884352407599,0.0002230280525350234,0.0005513497235369412,0.0004227243668038691,0.000318255992360683
ABCA6,0.0014648319347114428,0.0034738474093249368,0.00035977889234664845,0.003149924511948934,0.00038483733335991445,0.0021659355970984947,0.000418322384781296,0.00378805645853042,0.002123409175243021,0.018536065528250375,0.06661125988058124,0.0014998917005174279,0.03709683845558873,0.06961339630921486,0.000532831165947634,0.00023581762813180472,0.0007533628066799248,0.0017251199394225972,0.24884668216117142,0.002058865470841904,0.014002497476204034,0.08218778525720118,0.015299028598189178,0.0011202475677126367,0.0007775167683035003,0.017534864172176905,0.04712781994629456,0.0002316828724841437,0.0007532524391983562,0.0005990094218965465,0.004914598497699721
ABCA8,0.00032785867376234094,0.0029284230883595917,0.0002248618077166553,0.0017621955311602428,0.005176030589647131,0.002731731018381366,0.002004544337819973,0.0028521836864229045,0.020501951249159923,0.020273951585487664,0.3285255574183102,0.0025348964583599342,0.019565013166345877,0.15252058002375785,0.0003577696944347389,0.0016895871959722876,0.0003805997073586657,0.0015828893061191382,0.11414730621455521,0.0025929913121480784,0.0010905399088322618,0.032062817803807854,0.0004431257645114921,0.0011780343566225862,0.0004719424925510329,0.02773844267765704,0.035878406330584554,0.00018707726197713905,0.0006134736360481458,0.00044970677319560544,0.0021331951193023654
ABCA9,0.0014763214953140871,0.009198727506434943,0.0003424818302145981,0.0029296500705539032,0.0005488663606936484,0.0025902821630606485,0.0004514037712102168,0.00422256881700891,0.0037033259332883888,0.010972072556978206,0.021055011307604475,0.0013954541759966133,0.006946521553184763,0.07211094675675471,0.0001612266863332514,0.00038534444820420593,0.0020768966008614903,0.0013626612287460406,0.07332348397123824,0.0035842086682963212,0.02886729045083409,0.08045269908865314,0.01623319509297193,0.0005119961461209492,0.00090314174833507,0.006940706434182716,0.06115273258453756,0.00024965826776308594,0.000962920643923672,0.0007537085518758349,0.026239766584895408
ABCB1,0.006915322808779766,0.02174401900992662,0.003464013444937207,0.010618402872261236,0.005134897156638826,0.005534186464423093,0.0004594197325834585,0.004612515805387039,0.0016254343576138004,0.0070629270688695785,0.0027426532150341344,0.0001841166047880197,0.003295517755277151,0.011299151830638518,0.00034932448705537816,0.001834503056835408,0.0008706986862059901,0.0010093786879600303,0.08902593645593354,0.007645871327007284,0.019982116543623238,0.07080246662186482,0.015630129619068053,0.0004447488911080484,0.004775073396394583,0.0006754309992749473,0.00025114262791241075,0.0017276352129205544,0.0006367701032398476,0.00109188804531893,0.11720183905031827
ABCB4,0.001775746407989075,0.003281379139185263,0.0014183590948281333,0.04961865354457554,0.0044517478018375415,0.03611763912312671,0.0014938179300436082,0.06332638819178127,0.002473999934924742,0.006095308256715798,0.025318582531064004,0.00033530178432940175,0.0022080384495268084,0.01774908827468279,0.00019423976972529817,0.0002740227187229909,0.0007208968590963836,0.004336222022202111,0.009651221683555483,0.004550679739778363,0.0014785204533206624,0.0019996467639695485,0.0007109139963026097,0.00045391897133708036,0.006733125450021783,0.000821774382451186,0.0003115305299564134,0.0002929323675086874,0.02793440553511636,0.15949210476800707,0.010679981793410651
ABCC3,0.00032495726956975374,0.0022064409237881,0.00048085832727100134,0.0022394568208494747,0.0002807419890904294,0.0014763724274099944,0.0002826502599873621,0.06792742841436747,0.0030598965127993467,0.16021080222156997,0.008393989661495163,0.00987156893842108,0.03833024384484839,0.28064092209099095,0.007104976000639994,0.0004446282094663915,0.0006817138189093514,0.012561901295060386,0.007323166149060542,0.03873066744160551,0.005570212209978426,0.007473548913401372,0.0004112462131077877,0.0002934425673290216,0.012343367294745165,0.0008577973690791832,0.000254694857444411,0.00021570474334730623,0.005327125497835797,0.006002686008614942,0.00045758465261075144
ABCC4,0.0018072266434786446,0.011002192978255183,0.00505472046684909,0.00268734818501937,0.0021544581859411606,0.03810596800126313,0.0027528552481313143,0.031021731300008615,0.004015152186208553,0.014680807371849729,0.0035905396979153503,0.0017440183434026158,0.031627747205181446,0.019125188208856978,0.0007057199159256572,0.00031025168393877096,0.000727844962821159,0.0035913693717617877,0.010185505659772812,0.0032781997335215875,0.001282782520966154,0.0044390064289166935,0.0005770198804070509,0.0004493339312225644,0.002145640706241908,0.0008037628891371873,0.0003363961366804145,0.00042275466674549205,0.03455704757348269,0.42384269760745197,0.0005785805944068637
ABCG1,0.005807421617840387,0.004524680530341875,0.002009918619744257,0.002562526001562186,0.026063486930324824,0.03712395932319905,0.0012764598801133268,0.0031975653047006773,0.001811889881086806,0.0008157616444876242,0.009990784858235542,0.0002035760833428511,0.001205866016715748,0.012132850862923424,0.00014587176382532273,0.00806766358678744,0.0006941528792861873,0.0011378450664276704,0.013739423642575176,0.0006702780570691255,0.0035364601396128768,0.010673507203491906,0.0020753587963811613,0.0007045678309306196,0.018721619152526417,0.022600956896605295,0.026509436462229464,0.0006091661733419295,0.015870252345002975,0.009546375381396315,0.001612545915210004
ABCG2,0.000870421257776126,0.0040830198606821334,0.0004531830278597207,0.00452282168035036,0.0005583295738090561,0.0036776702383386683,0.000637478090365097,0.02848094813716196,0.0031480813805566878,0.04928447506757879,0.004023134842242501,0.0007616290218064414,0.03931962432059024,0.02233656094183874,0.0002364658066221021,0.0003524090252807696,0.0009058123766411722,0.013742736717425263,0.01272048509428536,0.012360689773936177,0.0014505578915557326,0.0026382774058655825,0.0006694705794777939,0.000490599292253208,0.034615521862634106,0.0012022671787094061,0.00040388849778841745,0.0007090294804471641,0.010286089159152068,0.004941378023873313,0.09580293676950076
ABHD3,0.0005309569672434368,0.0031762319725289197,0.000294050056244857,0.037151120161616834,0.010437734802032422,0.0522232710065474,0.0004535971372277188,0.08507150346512464,0.002121085058887408,0.014273710935802538,0.005708092929396752,0.0005433685165695216,0.014465014689973885,0.014910823049626612,0.0006327302917842182,0.025402301250696337,0.0005746490492373017,0.006305863948783024,0.008528982844553756,0.001952383383292344,0.0010416054257436343,0.0016541580560585794,0.0015302184673778145,0.004035446639455983,0.0006722634066554284,0.0007024482392459452,0.00029376938229641267,0.0026130898692536325,0.015415738270092875,0.0310684421329916,0.0003512548855778044
ABHD8,0.045354083015557045,0.021128088618202336,0.008424637893787943,0.03288124696480176,0.005086792489968838,0.010343447545327508,0.00041040817750164984,0.008917641970506863,0.0013167215435851188,0.019818458521108855,0.0019034186350394631,0.0014658226442168154,0.11416357262902502,0.11623126423388595,0.00022264637636496625,0.013515709505090597,0.0010736330712109378,0.00543873883455118,0.004738880628996925,0.0025430222418272373,0.014297397643217425,0.011301249716411351,0.011927224084873568,0.0011092893218389436,0.0023036565595032396,0.0005200818694417094,0.00022627702118840969,0.0002330143832455468,0.0059173026666922415,0.001325735567380645,0.0002632578369988137
ABI3,0.0011634630812274217,0.005194887293518316,0.0005258306888143324,0.004223835838563505,0.002365803278851933,0.0036423080245084893,0.0007139180266760792,0.008467308905642746,0.003841325823309449,0.0028630096176729116,0.005161033109880637,0.0006227033137546031,0.004465452223792112,0.03647610598712236,0.0002925112737760419,0.0004380411248817042,0.001225922710395911,0.008908959823333036,0.016401143965848502,0.0014263262920570492,0.001831547795602901,0.027286174683069077,0.0008798756187422433,0.0006082819885257844,0.001378479510616686,0.001139226952110411,0.0004962464656204214,0.0032522150347271323,0.07113560726007999,0.4578997110723923,0.0004355853904660039
ABI3BP,0.0011866743147681187,0.004430707910749212,0.0005984783497689441,0.04872353163955994,0.003280990619243015,0.006838433316014689,0.0011025508281483029,0.003308978729951572,0.008563623299152452,0.001458958325718251,0.0024225328082320436,0.02204468524967035,0.0017436170782241217,0.013063964529723764,0.018210124283510525,0.0016698259422182257,0.05658436160974022,0.006512832460664283,0.022858139602179108,0.0020860577939154188,0.0010555867066260995,0.002512645148443412,0.031240908350434058,0.0014468858254707538,0.0028769818062094805,0.003312673850310622,0.0011640656176364502,0.0002057184126367828,0.0006678320594954498,0.0006763589868861906,0.003737857965577168
ABLIM1,0.014809202209593378,0.016416793151897004,0.009251956375563912,0.0030911846609102587,0.0006434984918477259,0.014487280167482514,0.0,0.016003424403038514,0.012773080382940706,0.025180757877080722,0.004144261482654102,0.0060112574580322665,0.022050156367416623,0.042566412190637615,0.0009225237442763569,0.0019596576639444663,0.0017274123145311667,0.004462027311401493,0.04554298043809346,0.005462194363927248,0.014561748711502632,0.019363699836479148,0.009978267709808095,0.028147316727540717,0.007476078372467948,0.00012833188986224005,5.932223318440253e-05,0.002686322961130804,0.00012424782502240927,7.015425661851454e-05,0.0025365149252894064
ABLIM3,0.012168982422422982,0.02387149313446471,0.010778387514593098,0.002305539153267985,0.00037537412024450667,0.003103034263598252,0.0007083441635491286,0.0031864239621755878,0.002025883990811233,0.0008157616444876242,0.002708045603487963,0.0016101970062640063,0.0013362299104147477,0.01234423116209039,0.003733342116349008,0.0052136774487799836,0.0004667135453388736,0.0010919642169749417,0.007077282358492746,0.0024736754646432616,0.01324813746619064,0.03055271806959336,0.011422538906601524,0.0013950901556437718,0.12129088426778344,0.0023117301381184348,0.017500520579237913,0.00020638416801748433,0.003680841816288875,0.0012178059418136997,0.0027528410030460914
ABR,0.007811914732373028,0.01770495236769496,0.004902471725962782,0.003318801583685124,0.0013847835192213316,0.017902032345993798,0.00033013550366523903,0.037711216178922834,0.007831877457150093,0.006949975456555908,0.0012804816272083664,0.0027789781947561497,0.01308576469463847,0.047543779839142916,0.0014330749176649862,0.0017159355343110369,0.001180982162263029,0.0036989829041531625,0.0034764831795926466,0.0030958269218801728,0.01742385672095202,0.03375047779517901,0.0088561075003977,0.00982230218532182,0.005900096021623251,0.000333212626308974,0.00013391905335640575,0.0005891935119208826,0.023949001237741303,0.054759714475773213,0.0012898900704203715
ABTB2,0.006727979140064419,0.0025998914046873934,0.042558521928679156,0.06744619833481333,0.000933703694053563,0.0035008591691877713,0.005343367492936288,0.012137935613958725,0.0028773437507536937,0.008739944757248945,0.003452109251730662,0.00024099815748675744,0.01762454660863627,0.012776213048643011,0.0014261037828463864,0.009722207492769192,0.00118220829821446,0.0018077054684375083,0.017385164106010344,0.0025637659181905617,0.0009402411393457642,0.003392070950398606,0.0018553898916956,0.001718320200250099,0.020891536037341993,0.011139050439475934,0.022786238122854144,0.00041609711293847653,0.0006290046141759468,0.000541446954927509,0.00030358981759751773
AC099489.1,0.0008472100242354295,0.002888088294672593,0.00334829609927379,0.01461315329177391,0.0027224402371279328,0.019094092574209152,0.0004024939702220037,0.07738431136308867,0.0034586359471690635,0.006426711424788895,0.01704199919173923,0.001975855577138945,0.007000622569069847,0.013892225366392523,0.0013664191990580676,0.16072861850458295,0.0005450263154541804,0.0017480603641489615,0.011370953283858046,0.001767469233045928,0.0012023901558919808,0.0016541580560585794,0.0005897717009685328,0.0005379780401032062,0.007616472775827553,0.011003266294255028,0.006996862031476022,0.0007023719266401482,0.005769758374478131,0.002764797241606582,0.00048691700213708176
AC104389.5,0.0012098855483088152,0.003535573478819551,0.0003874541917579291,0.028683330085509072,0.0003943005464753222,0.0029350637479048985,0.00040701637438180145,0.003966317938931851,0.004126534366270038,0.10268776205362347,0.014237657909124044,0.005812905496239905,0.1452689680076413,0.04625114438551228,0.007525662490050971,0.0053256578867196674,0.0014499324176964687,0.027742245608812725,0.00894460889685474,0.005265431222435013,0.0032418046450149282,0.002219503214458347,0.0004654414504940853,0.0006923410572919103,0.0015889862339128302,0.0006821853092676969,0.00030087384136041293,0.0007023719266401482,0.009955124015248626,0.006542334136449669,0.0017665407502232377
AC119396.1,0.0008239987906947326,0.0040128330626964465,0.0003943730166107493,0.0038915151313122028,0.0005299399344628332,0.002731731018381366,0.0005320834614210095,0.005102734876490977,0.0028589262249167553,0.0017805566663335647,0.02127476964092267,0.0008753621895446018,0.004702062690855796,0.021146068988476707,0.0011175312601270514,0.0003286955207758954,0.0008538881846110096,0.0007570340159700227,0.011973457483362432,0.10292284753305748,0.03796742655161284,0.029832949928112175,0.004178899116203197,0.0004722591317951441,0.0009642566034855636,0.0021068494016717003,0.0005282165314084229,0.0003961244515174296,0.06575653064040668,0.052797733765675425,0.007975319174461556
ACAN,0.0014603927862967842,0.05399094159287742,0.00048085832727100134,0.002320224116027653,0.00041953578144974277,0.020671689338708034,0.05767908183437306,0.014820436653724513,0.017178771819396338,0.001105984537238029,0.003547280183482635,0.00028291088052793267,0.0017517648215803095,0.015335948080837129,0.0009111150368529658,0.005655012115954031,0.003502093058494309,0.0040220758459992775,0.009435891500099663,0.014976362533133895,0.0010975305492734943,0.020303429121996983,0.00640195587423772,0.00038208667620966364,0.18645147492384495,0.002743735805254691,0.0014517962097284625,0.00023700891552975626,0.0006755975485593504,0.0009839584197519847,0.0009599011382491567
ACAP1,0.0013201098935851988,0.005574396196652447,0.000591559524916124,0.0043377177247647366,0.0007349762186300005,0.004411436175314893,0.0008042417437576409,0.007487984897687382,0.004207396074944597,0.004408250425019661,0.0058665092712493535,0.0015523275108078696,0.00425589226467097,0.03329807175770049,0.002198325868153883,0.0023746439927797647,0.0013802559094999362,0.01582593374640168,0.01827865503991449,0.0009942987292068074,0.0020021543755711787,0.0037166209487392125,0.0011349120299718792,0.0007152662578644903,0.0017111140861218997,0.0012788160252939001,0.0005282165314084229,0.39835832712183566,0.002360708675425776,0.001973313320782317,0.0004979166332094555
ACP5,0.0010793223596423961,0.004948195864055357,0.00046702067756536103,0.00353173354370032,0.0007633658579762238,0.003297526439664239,0.0006356578226907785,0.005756508855863227,0.00342184474674718,0.004827583285734164,0.023063031448542243,0.00048798384683654007,0.006941795862038173,0.02599221061233138,0.00026410466713637374,0.005016064911239366,0.0010679821837826036,0.08092388523070682,0.014931337638535956,0.00657374410302231,0.0016358098632483925,0.003109398371198721,0.0007746730991100186,0.000553261507151593,0.0012053207543569545,0.0010401637388834188,0.0010788121088684465,0.007667238417387612,0.10939873448930922,0.009330516130262423,0.0003879203224857172
ACPP,0.001067716742872048,0.0092294841169245,0.0004946959769766416,0.003950254982350877,0.006310922194534264,0.004773898867074233,0.0006644768431990899,0.012891424608930524,0.0035747979136977544,0.0022747199702058745,0.014587281304769249,0.0005298965698777153,0.003370721426454762,0.02721249441993842,0.0002710143822649417,0.00045780237863576607,0.00112481091961849,0.009128293224141805,0.015223617647310825,0.000721104829169154,0.0017092115878813332,0.04799393028686974,0.0008129285607944641,0.001549071086156266,0.00165322473721546,0.001231535855344654,0.0005353209904724231,0.0003608394163402468,0.0746166430427547,0.3505696345754714,0.00039891995355809107
ACSBG1,0.0006150976888284624,0.003217418160277912,0.00037361654205228875,0.0026579782595000327,0.0004416166120523609,0.00693727070367004,0.0005273801610948198,0.12428813784603758,0.0053984399303186065,0.05489377763686716,0.007113940629431124,0.002184595906713655,0.09155162935719928,0.04689947188027269,0.0006417666636801342,0.0003985186173735806,0.00528279786169709,0.007934542342655984,0.04137588874219206,0.014550847150458969,0.0011359790717002727,0.0031303370807690832,0.0005036969121785305,0.022151826572997357,0.0011917396754346225,0.005248571666065832,0.03571830734557731,0.00025498431080869837,0.0008076108626456603,0.0008760287941850396,0.0002742574680711876
ACSF2,0.0005744780301322434,0.003158512333613655,0.0003113471183769073,0.004798091307280349,0.00041953578144974277,0.011783927325699868,0.0004999178618344477,0.00898705253443817,0.0023104347649919323,0.049951830843665404,0.16043526339117734,0.005223043794753994,0.33252749435626194,0.016332320095031293,0.000994407813997225,0.0003985186173735806,0.0006315488654181986,0.008464580855958633,0.008986801973342708,0.004018237535298001,0.0011674369536858187,0.00189495321611774,0.0005993355663896442,0.009819046806840514,0.01205015180081202,0.0010131464989124209,0.00035770951387241543,0.0006025086195349139,0.013454408697223504,0.015356586891083535,0.0005492482448805334
ACSL1,0.004363566835441349,0.008378143267058694,0.003772696815745778,0.005273663826252219,0.00555954307317089,0.00538389705564483,0.0010076820948861445,0.004868766683464098,0.002665980716148829,0.0014432706017857963,0.01586542691819825,0.0003233267206033516,0.002069526812471621,0.018579713544228143,0.00026333692101097736,0.011889687675360543,0.0007401063223354684,0.001130962939009761,0.01070588693645771,0.0012865526687819708,0.0024904506103912653,0.0029732967589913705,0.0024306245172240437,0.0006449623094419121,0.0008623985115680743,0.010298769247644614,0.013175929780094969,0.0002709624399455358,0.03585124398087236,0.1624099821952094,0.0003952534098672998
ACSL4,0.012772967733193835,0.0029645541238654915,0.00929782818433811,0.004886127659024563,0.008059660890174177,0.07170882328785665,0.002646476996282471,0.00783526054419442,0.0020490813031153773,0.0030669500287948174,0.0035559320863691774,0.0002739295827333951,0.001955458405484996,0.014943452223323526,0.00040058689584809805,0.00041169278654295513,0.0006535126920264398,0.002325883782156626,0.007947656012941798,0.00019695374188761044,0.004023812637973396,0.0017169741847696649,0.005342630260644025,0.00038972840973385686,0.0041253885334475325,0.013968048151205765,0.008293496855246718,0.00041609711293847653,0.03189558150661204,0.07388736248416582,0.000556581332262116
ACSL5,0.0010096886590203063,0.0047005466162726535,0.00046702067756536103,0.003517048580940651,0.0006939689617965671,0.0032533236723765145,0.0006369919319179188,0.005727207125022242,0.0034293433108379327,0.0020394041112190607,0.020350659893611008,0.0004760087831104899,0.0031205857054198067,0.026538631050110856,0.0006994934948486923,0.0011560333446126178,0.0010699013530978871,0.002907836476615036,0.014480308200216336,0.0007909916408066931,0.0016428005036896252,0.011263769426280403,0.0007778610542503891,0.000553261507151593,0.0012053207543569545,0.0010311579922264195,0.0005743955153244247,0.0445906310109389,0.03078395174711468,0.0777046534577594,0.020865016854001387
ACSM5,0.0009458577667833905,0.004561982232683018,0.00044280479058049043,0.0033408290278246263,0.00452032455288053,0.01479705316063489,0.0006178621623219742,0.0054592578372938405,0.003708456529771536,0.002470816519361554,0.004204824802859904,0.02786887724347206,0.030556970773311286,0.024452019036521985,0.00023953679112368782,0.0003458219406960823,0.0010164133934774935,0.005301165107467173,0.01382704298148888,0.0006258046314816008,0.0015589128183948356,0.0253545787252032,0.0007332296822852029,0.000534921346693529,0.010226959860883579,0.0009838778222771734,0.00040744072732041756,0.00033221193497007966,0.060121581156077866,0.18127050438032383,0.00036958760403176086
ACSS1,0.0005367597756286112,0.0031230198436542522,0.0005050742142558719,0.03516373072653706,0.004331154922703529,0.02322687450454223,0.00041945298582124534,0.029251929039898154,0.001990934542973043,0.02199042389955715,0.0032963749997728877,0.0019883545499030097,0.4195462896521134,0.014600373012930615,0.00018349132396974804,0.0017225226188957244,0.0006909187235882098,0.004963688519317628,0.011261024961973693,0.0012325492234256906,0.001013642863978705,0.0017483822491252076,0.00048138122619593754,0.02667091852719953,0.01345637066512757,0.006454035884838474,0.009132497948409833,0.0006158237271489453,0.004053585291356102,0.0019193485079988441,0.00030358981759751773
ACSS3,0.0003713797366511471,0.005939165340088295,0.0004151294911692098,0.04057558005235777,0.0006592705137067387,0.015924754159679314,0.0005369111278615938,0.08781472482165219,0.015549303146599207,0.12308384256992529,0.17685917064070195,0.0030883539661186532,0.062410980811494064,0.1844286016933123,0.0012865121823268067,0.0002121041236269305,0.003225377275368473,0.011957283460972329,0.03691684035610957,0.010383687172907882,0.0017756226720730417,0.001277261283792068,0.0003506750654407493,0.007219634731250932,0.002671126602444235,0.0008195229457869361,0.00021562033259240934,0.000208381434159589,0.0005435842344730404,0.0008580405232572152,0.0016015462841376302
ACTA2,0.01123269928947513,0.001990399680556948,0.00727092384958018,0.006248304804611431,0.0007160497923991851,0.013491480226024661,0.000340310913024784,0.00801196223664234,0.0014909864190041505,0.0008392932303863057,0.002050500984110694,0.007471317102830921,0.011186607195744729,0.009290093215401729,0.004526124442894621,0.0019398964101904044,0.0015182939395103068,0.005858158619823298,0.005283834118808914,0.00357359857962044,0.015133303473977795,0.02416044411840547,0.003225668649681029,0.000553261507151593,0.010723755727862478,0.0005268361794344589,0.00021917256212440945,0.003431968987516554,0.008076574555800436,0.01055371855335447,0.031047485334008567
